Keyword,Name,Rating,Review_count,Price_range,Category,Address,Latitude,Longitude,Current_status,Next_status,Website,Scraped_at,Telephone,Tags,Detail_URL
Auto body repair shop bronx ny,"Cromwell Collision and Towing, Inc.",4.9,14,,Auto body shop,1297 Inwood Ave,40.838382,-73.9208724,Open,Closes 5 PM,https://www.cromwellcollisiontowing.com/,2024-03-04 14:52:25,(718) 588-5900,,"https://www.google.com/maps/place/Cromwell+Collision+and+Towing,+Inc./data=!4m7!3m6!1s0x89c2f5f1ac80ad3b:0x5743cb35d31cf48e!8m2!3d40.838382!4d-73.9208724!16s%2Fg%2F11syv03wxx!19sChIJO62ArPH1wokRjvQc0zXLQ1c?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,NY AUTO BODY CORP,3.6,7,,Auto body shop,1040 Bronx River Ave,40.8242013,-73.88277,Open,Closes 6 PM,,2024-03-04 14:52:26,(929) 575-4820,,https://www.google.com/maps/place/NY+AUTO+BODY+CORP/data=!4m7!3m6!1s0x89c2f4fc07159723:0x419c08db04e40b02!8m2!3d40.8242013!4d-73.88277!16s%2Fg%2F11gbk51_g7!19sChIJI5cVB_z0wokRAgvkBNsInEE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Liberato Auto Collision,4.8,39,,Auto body shop,2629 Chesbrough Ave,40.8445025,-73.8448464,Open,Closes 6 PM,,2024-03-04 14:52:27,(347) 281-9055,,https://www.google.com/maps/place/Liberato+Auto+Collision/data=!4m7!3m6!1s0x89c2f4ad9d47e443:0x347770b9728a05!8m2!3d40.8445025!4d-73.8448464!16s%2Fg%2F11cm0y5f3t!19sChIJQ-RHna30wokRBYpyuXB3NAA?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Prospect Auto Collision & Service Center,4.7,93,,Auto body shop,3313 Laconia Ave,40.8734757,-73.8557916,Open,Closes 5 PM,https://www.prospectauto.net/?utm_source=omg-gbp&utm_medium=webclick,2024-03-04 14:52:29,(718) 881-3099," 
""Best autobody repair shop for luxury cars.""",https://www.google.com/maps/place/Prospect+Auto+Collision+%26+Service+Center/data=!4m7!3m6!1s0x89c2f347bbf06585:0x7b5c7ba0c07e47d4!8m2!3d40.8734757!4d-73.8557916!16s%2Fg%2F1tgf8qdq!19sChIJhWXwu0fzwokR1Ed-wKB7XHs?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Collision Masters-CMNY,4.6,56,,Auto body shop,4444 Park Ave,40.853494,-73.895376,Open,Closes 5 PM,https://collision-masters-cmny.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 14:52:30,(347) 323-2670," 
""I’ll be returning for all of my collision repair needs.""",https://www.google.com/maps/place/Collision+Masters-CMNY/data=!4m7!3m6!1s0x89c2f51710360f39:0xd9c948e44a4b3151!8m2!3d40.853494!4d-73.895376!16s%2Fg%2F11py96zb9q!19sChIJOQ82EBf1wokRUTFLSuRIydk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Sunnys Autobody, LLC",3.9,50,,Auto body shop,4151 Boston Rd,40.8868159,-73.8263811,Open,Closes 5 PM,http://www.sunnysautobody.com/,2024-03-04 14:52:31,(718) 325-5300," 
""This is my place to go when I need repairs""","https://www.google.com/maps/place/Sunnys+Autobody,+LLC/data=!4m7!3m6!1s0x89c28cd96d26e2d1:0xbc1489013a1fbbfd!8m2!3d40.8868159!4d-73.8263811!16s%2Fg%2F1ttyxnmv!19sChIJ0eImbdmMwokR_bsfOgGJFLw?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,BMJ Auto Collision,4.3,75,,Auto body shop,3446 Rombouts Ave,40.8834574,-73.8293396,Open 24 hours,,https://www.bmjautocollision.com/,2024-03-04 14:52:32,(914) 885-7823," 
""Would recommend to anyone looking for body repair""",https://www.google.com/maps/place/BMJ+Auto+Collision/data=!4m7!3m6!1s0x89c28d70066ab7db:0x1949048a31dae436!8m2!3d40.8834574!4d-73.8293396!16s%2Fg%2F11h41h156_!19sChIJ27dqBnCNwokRNuTaMYoESRk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Timirchand Auto Collision Inc,5.0,5,,Auto body shop,4453 Bronx Blvd,40.9011048,-73.8569474,Open,Closes 5 PM,,2024-03-04 14:52:34,(718) 325-6801,,https://www.google.com/maps/place/Timirchand+Auto+Collision+Inc/data=!4m7!3m6!1s0x89c2f2dbc9913b77:0x4a3effa34f014d5a!8m2!3d40.9011048!4d-73.8569474!16s%2Fg%2F1tznn8j3!19sChIJdzuRydvywokRWk0BT6P_Pko?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Professional Auto Body Corp.,4.0,19,,Auto body shop,440 Wales Ave #436,40.8098013,-73.9080122,Open,Closes 6 PM,,2024-03-04 14:52:35,(718) 450-8786," 
""... together and then they provided the repairs that the auto needed.""",https://www.google.com/maps/place/Professional+Auto+Body+Corp./data=!4m7!3m6!1s0x89c2f5655a2b1f63:0x21cd84182b69b193!8m2!3d40.8098013!4d-73.9080122!16s%2Fg%2F11h3mwg72s!19sChIJYx8rWmX1wokRk7FpKxiEzSE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Rose Art Auto Body,4.7,12,,Auto body shop,1207 Whitlock Ave,40.8268569,-73.8863918,Open,Closes 6 PM,,2024-03-04 14:52:36,(718) 893-4300," 
""Dont ask me why i know so many body shops, but this is the place i ...""",https://www.google.com/maps/place/Rose+Art+Auto+Body/data=!4m7!3m6!1s0x89c2f4f8557f8cc5:0x4e1f72436534fe96!8m2!3d40.8268569!4d-73.8863918!16s%2Fg%2F1tnbm1q7!19sChIJxYx_Vfj0wokRlv40ZUNyH04?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,JJ COLLISION CENTER LLC,No reviews,,,Auto body shop,1928 Jerome Ave 2nd Floor,40.850532,-73.9099529,Open,Closes 6 PM,,2024-03-04 14:52:37,(929) 933-8440,,https://www.google.com/maps/place/JJ+COLLISION+CENTER+LLC/data=!4m7!3m6!1s0x89c2f5886abc2c61:0x28836667bd42e2fe!8m2!3d40.850532!4d-73.9099529!16s%2Fg%2F11pb7_jt8v!19sChIJYSy8aoj1wokR_uJCvWdmgyg?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Arthur Ave Auto Collision Inc,3.8,4,,Auto body shop,1998 Arthur Ave,40.8472771,-73.8926341,Open,Closes 6 PM,,2024-03-04 14:52:40,(347) 269-5122,,https://www.google.com/maps/place/Arthur+Ave+Auto+Collision+Inc/data=!4m7!3m6!1s0x89c2f519da2c3081:0x5676dcb84c1752a4!8m2!3d40.8472771!4d-73.8926341!16s%2Fg%2F11sfbj3bkl!19sChIJgTAs2hn1wokRpFIXTLjcdlY?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Park Collision Center, Inc",4.9,13,,Auto body shop,4398 Park Ave,40.8523452,-73.8961616,Open,Closes 6 PM,,2024-03-04 14:52:41,(347) 297-6900," 
""My go to shop for any auto body repairs now.""","https://www.google.com/maps/place/Park+Collision+Center,+Inc/data=!4m7!3m6!1s0x89c2f5b48a0ae1eb:0x3defc01fbeae25a8!8m2!3d40.8523452!4d-73.8961616!16s%2Fg%2F11jpnd2tg8!19sChIJ6-EKirT1wokRqCWuvh_A7z0?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,Earl Scheib Paint & Body,4.2,123,,Auto body shop,787 Bruckner Blvd,40.8154796,-73.8960911,Open,Closes 6 PM,http://earlscheibpaintandbodybronx.com/,2024-03-04 14:52:42,(718) 378-3700," 
""I would definitely recommend him to anyone in need of body repair!""",https://www.google.com/maps/place/Earl+Scheib+Paint+%26+Body/data=!4m7!3m6!1s0x89c2f5aec0c4eecd:0x11edae623ae110d6!8m2!3d40.8154796!4d-73.8960911!16s%2Fg%2F1v3h_xty!19sChIJze7EwK71wokR1hDhOmKu7RE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Eastchester Collision,4.2,13,,Auto body shop,3650 Dyre Ave,40.8855194,-73.830968,Open,Closes 5 AM Tue,https://eastchestercollision.com/,2024-03-04 14:52:43,(718) 881-3016," 
""definitely a recommended spot for collision repairs.""",https://www.google.com/maps/place/Eastchester+Collision/data=!4m7!3m6!1s0x89c28d1fe346e237:0xcaad75d76ed4d9eb!8m2!3d40.8855194!4d-73.830968!16s%2Fg%2F11hsxjpw2g!19sChIJN-JG4x-NwokR69nUbtd1rco?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Deluxe Auto Collision Repair,5.0,6,,Auto body shop,2639 Halperin Ave,40.8435235,-73.8435712,Open,Closes 6 PM,http://deluxeautocollisionrepair.godaddysites.com/,2024-03-04 14:52:44,(929) 301-3681," 
""I’ll be using them for future car repairs and services.""",https://www.google.com/maps/place/Deluxe+Auto+Collision+Repair/data=!4m7!3m6!1s0x89c2f5c0e02184eb:0x571a28902d14a722!8m2!3d40.8435235!4d-73.8435712!16s%2Fg%2F11t_lzyvzz!19sChIJ64Qh4MD1wokRIqcULZAoGlc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,OPZ Collision Repairs,4.7,21,,Auto body shop,3531 De Lavall Ave,40.884752,-73.829546,Open,Closes 5 PM,,2024-03-04 14:52:45,(718) 994-3451,,https://www.google.com/maps/place/OPZ+Collision+Repairs/data=!4m7!3m6!1s0x89c28cda72f76043:0x39571d1dd47d89f6!8m2!3d40.884752!4d-73.829546!16s%2Fg%2F1xpwkq69!19sChIJQ2D3ctqMwokR9ol91B0dVzk?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Indar Auto Collision, Corp",3.6,42,,Auto body shop,4522 Park Ave,40.8552903,-73.8946207,Open,Closes 6 PM,,2024-03-04 14:52:46,(718) 220-2990," 
""All the talk about body shops being cutthroat doesn't apply here.""","https://www.google.com/maps/place/Indar+Auto+Collision,+Corp/data=!4m7!3m6!1s0x89c2f47c0eda5321:0xaca8f9add9b266ec!8m2!3d40.8552903!4d-73.8946207!16s%2Fg%2F11b5ysllyf!19sChIJIVPaDnz0wokR7Gay2a35qKw?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,Y C & L Auto Repair Inc,4.3,107,,Auto body shop,1277 Jerome Ave,40.8378845,-73.9199891,Open,Closes 7 PM,,2024-03-04 14:52:48,(718) 538-6533,,https://www.google.com/maps/place/Y+C+%26+L+Auto+Repair+Inc/data=!4m7!3m6!1s0x89c2f43a4d278a25:0x6c5fecc62cb31664!8m2!3d40.8378845!4d-73.9199891!16s%2Fg%2F1tghf210!19sChIJJYonTTr0wokRZBazLMbsX2w?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,ALL CITY AUTO LLC,4.9,52,,Auto body shop,402 Manida St,40.8088268,-73.8868019,Open,Closes 5:30 PM,https://all-city-auto-llc.business.site/,2024-03-04 14:52:49,(347) 918-9983," 
""For auto body repair or mechanical needs amazing service""",https://www.google.com/maps/place/ALL+CITY+AUTO+LLC/data=!4m7!3m6!1s0x89c2f5e1f04cc959:0x2fb8d2277c372db9!8m2!3d40.8088268!4d-73.8868019!16s%2Fg%2F11fjy9k4qq!19sChIJWclM8OH1wokRuS03fCfSuC8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Armory Auto Body Inc,2.8,4,,Auto body shop,3014 Riverdale Ave,40.8808277,-73.9095211,Open,Closes 5 PM,,2024-03-04 14:52:50,(718) 884-9940,,https://www.google.com/maps/place/Armory+Auto+Body+Inc/data=!4m7!3m6!1s0x89c2f39507d12fed:0xa423521ae47bf21e!8m2!3d40.8808277!4d-73.9095211!16s%2Fg%2F1td2_d04!19sChIJ7S_RB5XzwokRHvJ75BpSI6Q?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,RL AUTO COLLISION,5.0,13,,Auto body shop,1074 Home St,40.827794,-73.887233,Open,Closes 6 PM,,2024-03-04 14:52:52,(718) 708-8029," 
""... recommend RL Auto Collision to anyone in need of auto repairs.""",https://www.google.com/maps/place/RL+AUTO+COLLISION/data=!4m7!3m6!1s0x89c2f5e9f4b24235:0xd21234a1f49fef8c!8m2!3d40.827794!4d-73.887233!16s%2Fg%2F11vb9vnw30!19sChIJNUKy9On1wokRjO-f9KE0EtI?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Xcel Body Work,4.7,10,,Auto body shop,"corner of, 4363 Bronx Blvd, E 237th St",40.8988906,-73.8587736,Open,Closes 6 PM,,2024-03-04 14:52:53,(646) 698-3955," 
""kept me in the loop and updates about my car while I was being repaired.""",https://www.google.com/maps/place/Xcel+Body+Work/data=!4m7!3m6!1s0x89c2f37ff52e37ed:0x6368f90d3be07dca!8m2!3d40.8988906!4d-73.8587736!16s%2Fg%2F11pz2d9l5q!19sChIJ7Tcu9X_zwokRyn3gOw35aGM?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"D&R Collision Specialist, INC.",4.3,6,,Auto body shop,4602-C Third Ave,40.8563392,-73.8907475,Open 24 hours,,https://drcollisionspecialistinc.business.site/?utm_source=gmb&utm_medium=referral,2024-03-04 14:52:54,(718) 329-9039," 
""Fender, bumper, new paint job and it was a great price.""","https://www.google.com/maps/place/D%26R+Collision+Specialist,+INC./data=!4m7!3m6!1s0x89c2f5e6b95f5aeb:0xa20b6fdaa6a133e8!8m2!3d40.8563392!4d-73.8907475!16s%2Fg%2F11j09_rc04!19sChIJ61pfueb1wokR6DOhptpvC6I?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,Deals On Wheels Auto Body Shop,5.0,9,,Auto body shop,1465 Bassett Ave,40.8522873,-73.8427188,Open,Closes 6 PM,,2024-03-04 14:52:55,(347) 621-5280," 
""Amazing repair shop.. would ...""",https://www.google.com/maps/place/Deals+On+Wheels+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2f5106759ae57:0xd67f35cc468fb6aa!8m2!3d40.8522873!4d-73.8427188!16s%2Fg%2F11fj138qpj!19sChIJV65ZZxD1wokRqraPRsw1f9Y?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,P&N Towing Collision And Paint,4.4,28,,Auto body shop,191 Bruckner Blvd # A,40.804189,-73.9139929,Open,Closes 5 PM,https://pn-auto-body-repair.business.site/,2024-03-04 14:52:57,(718) 292-6057," 
""P&N Auto Body repair is the best!!""",https://www.google.com/maps/place/P%26N+Towing+Collision+And+Paint/data=!4m7!3m6!1s0x89c2f5ea98aa45ef:0x72062a1936242972!8m2!3d40.804189!4d-73.9139929!16s%2Fg%2F11ggj59cx8!19sChIJ70WqmOr1wokRcikkNhkqBnI?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,MG Auto Body Inc.,4.6,11,,Auto body shop,3074 Webster Ave,40.8703839,-73.877839,Closes soon,4:30 PMOpens 8:30 AM Tue,,2024-03-04 14:52:58,(718) 405-6655,,https://www.google.com/maps/place/MG+Auto+Body+Inc./data=!4m7!3m6!1s0x89c2f3702fb6630b:0x9bd860f4bf59c678!8m2!3d40.8703839!4d-73.877839!16s%2Fg%2F1vg_86y7!19sChIJC2O2L3DzwokReMZZv_Rg2Js?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Beethoven Auto Body Shop,3.0,2,,Auto body shop,1502 Inwood Ave,40.8428357,-73.9171277,Open,Closes 6 PM,,2024-03-04 14:52:59,(347) 862-0230,,https://www.google.com/maps/place/Beethoven+Auto+Body+Shop/data=!4m7!3m6!1s0x89c2f43e69679597:0xabe498288517cadd!8m2!3d40.8428357!4d-73.9171277!16s%2Fg%2F1tm0v2m9!19sChIJl5VnaT70wokR3coXhSiY5Ks?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,H & H Auto Service,4.3,16,,Auto body shop,905 Sacket Ave,40.8433623,-73.8555749,Open,Closes 5 PM,,2024-03-04 14:53:00,(718) 828-3341," 
""Very good place for body repair!""",https://www.google.com/maps/place/H+%26+H+Auto+Service/data=!4m7!3m6!1s0x89c2f4baf6ac8b39:0x82c8983de2123772!8m2!3d40.8433623!4d-73.8555749!16s%2Fg%2F1tm8fxtj!19sChIJOYus9rr0wokRcjcS4j2YyII?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Redline Collision Pros,4.6,24,,Auto body shop,1570 Jerome Ave,40.8439654,-73.9147897,Open,Closes 5 PM,,2024-03-04 14:53:01,(347) 269-5860," 
""I will definitely be coming back for future repairs.""",https://www.google.com/maps/place/Redline+Collision+Pros/data=!4m7!3m6!1s0x89c2f5e96a677e05:0x50fd3e01cf8c5d7d!8m2!3d40.8439654!4d-73.9147897!16s%2Fg%2F11q46pcjxt!19sChIJBX5naun1wokRfV2MzwE-_VA?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,East Coast Customs Automotive South Inc,4.1,44,,Auto body shop,1040 Bronx River Ave,40.8241951,-73.8828034,Open,Closes 5 PM,,2024-03-04 14:53:02,(718) 328-6230,,https://www.google.com/maps/place/East+Coast+Customs+Automotive+South+Inc/data=!4m7!3m6!1s0x89c2f4fc033fc83d:0xab2060d793c349b8!8m2!3d40.8241951!4d-73.8828034!16s%2Fg%2F11f9xwh26w!19sChIJPcg_A_z0wokRuEnDk9dgIKs?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,AAA Best Auto Body,4.3,26,,Auto body shop,4454 White Plains Rd,40.8996906,-73.8530257,Open,Closes 6 PM,,2024-03-04 14:53:05,(718) 324-8033,,https://www.google.com/maps/place/AAA+Best+Auto+Body/data=!4m7!3m6!1s0x89c2f2d0b21b45c3:0x9786422de49b2aa6!8m2!3d40.8996906!4d-73.8530257!16s%2Fg%2F1tj22gxw!19sChIJw0UbstDywokRpiqb5C1Chpc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Excellence auto collision inc,5.0,4,,Auto body shop,4410 Park Ave 3 floor,40.8526426,-73.8957395,Open,Closes 5 PM,,2024-03-04 14:53:06,(347) 862-2483,,https://www.google.com/maps/place/Excellence+auto+collision+inc/data=!4m7!3m6!1s0x89c2f5d676ade42b:0xa906d4948a65e8!8m2!3d40.8526426!4d-73.8957395!16s%2Fg%2F11kk7lsbnq!19sChIJK-Stdtb1wokR6GWKlNQGqQA?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Mid Bronx Super Repair,No reviews,,,Auto body shop,1204 Washington Ave,40.8308152,-73.9067261,Open,Closes 5 PM,https://midbronxrepair.com/,2024-03-04 14:53:07,(347) 278-3186,,https://www.google.com/maps/place/Mid+Bronx+Super+Repair/data=!4m7!3m6!1s0x89c2f5fdce963005:0x8c0094387ef5aaed!8m2!3d40.8308152!4d-73.9067261!16s%2Fg%2F11sckpgr8d!19sChIJBTCWzv31wokR7ar1fjiUAIw?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Platinum Autoworks Inc.,4.6,130,,Auto body shop,1345 Blondell Ave,40.842039,-73.8424964,Open,Closes 5 PM,,2024-03-04 14:53:08,(718) 518-7075," 
""Highly recommend to everyone who needs any type of repairs.""",https://www.google.com/maps/place/Platinum+Autoworks+Inc./data=!4m7!3m6!1s0x89c2f4b2cf230a3d:0xae5a38864eb6678d!8m2!3d40.842039!4d-73.8424964!16s%2Fg%2F11c542j3gp!19sChIJPQojz7L0wokRjWe2ToY4Wq4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Boca Chica Auto Body, Inc",4.0,4,,Auto body shop,1900 Jerome Ave,40.8503996,-73.9102063,Open,Closes 6 PM,,2024-03-04 14:53:10,(347) 271-5999,,"https://www.google.com/maps/place/Boca+Chica+Auto+Body,+Inc/data=!4m7!3m6!1s0x89c2f57a21a94285:0x2a1f3f76f3577801!8m2!3d40.8503996!4d-73.9102063!16s%2Fg%2F11qql3_llq!19sChIJhUKpIXr1wokRAXhX83Y_Hyo?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,KO Automotive,4.3,35,,Auto body shop,4044 Boston Rd,40.8849783,-73.8298915,Open,Closes 5 PM,,2024-03-04 14:53:11,(718) 684-7766," 
""They will explain all repairs and will help you with insurance questions.""",https://www.google.com/maps/place/KO+Automotive/data=!4m7!3m6!1s0x89c28cd09f8ad473:0x12e2964a0ab98007!8m2!3d40.8849783!4d-73.8298915!16s%2Fg%2F11b6_ffy76!19sChIJc9SKn9CMwokRB4C5CkqW4hI?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,I&S Auto body,4.2,6,,Auto body shop,4410 Park Ave,40.8526426,-73.8957395,Open,Closes 6 PM,,2024-03-04 14:53:12,(917) 337-2491,,https://www.google.com/maps/place/I%26S+Auto+body/data=!4m7!3m6!1s0x89c2f590d3b25735:0xfe0618a515466434!8m2!3d40.8526426!4d-73.8957395!16s%2Fg%2F11srr74myd!19sChIJNVey05D1wokRNGRGFaUYBv4?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,LIZA BROWN'S AUTOBODY CORP,3.3,49,,Auto body shop,191B Bruckner Blvd,40.8040457,-73.9142028,Open,Closes 5 PM,,2024-03-04 14:53:13,(718) 292-8288," 
""Great repair on vehicles excellent work done here.""",https://www.google.com/maps/place/LIZA+BROWN%27S+AUTOBODY+CORP/data=!4m7!3m6!1s0x89c2f4f0dabf4b5b:0x108bfe0487b67b7d!8m2!3d40.8040457!4d-73.9142028!16s%2Fg%2F11c7lw5wgk!19sChIJW0u_2vD0wokRfXu2hwT-ixA?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Mato Auto Body,4.5,10,,Auto body shop,1504 Inwood Ave,40.8429322,-73.91705,Open,Closes 6 PM,,2024-03-04 14:53:15,(718) 731-8110,,https://www.google.com/maps/place/Mato+Auto+Body/data=!4m7!3m6!1s0x89c2f43e6bcef1c1:0x713890d9c063a10a!8m2!3d40.8429322!4d-73.91705!16s%2Fg%2F1tkvbpqg!19sChIJwfHOaz70wokRCqFjwNmQOHE?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Bronx County Collision Inc,4.2,86,,Auto repair shop,1460 E 222nd St,40.876652,-73.837984,Open,Closes 5 PM,,2024-03-04 14:53:16,(718) 994-6700," 
""I recommend this place for any auto repairs.""",https://www.google.com/maps/place/Bronx+County+Collision+Inc/data=!4m7!3m6!1s0x89c28ccb9a82e5f1:0xef8bef07a48e184f!8m2!3d40.876652!4d-73.837984!16s%2Fg%2F1tdr93c4!19sChIJ8eWCmsuMwokRTxiOpAfvi-8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Alijah Autobody Inc.,4.5,8,,Auto body shop,4515 Byron Ave,40.899826,-73.851342,Open,Closes 5 PM,https://alijahautobodyinc.org/,2024-03-04 14:53:17,(718) 798-4181," 
""Best BMW mechanic and body shop in the business, very reliable, ...""",https://www.google.com/maps/place/Alijah+Autobody+Inc./data=!4m7!3m6!1s0x89c2f31806bfb9d5:0x16d6b49072af7269!8m2!3d40.899826!4d-73.851342!16s%2Fg%2F11fn4b7nl0!19sChIJ1bm_BhjzwokRaXKvcpC01hY?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Carter Auto Collision,3.0,2,,Auto body shop,1683 Carter Ave,40.843792,-73.9041684,Open,Closes 6 PM,http://cartercarcollision.com/?utm_source=gmb&utm_medium=referral,2024-03-04 14:53:18,(914) 349-1494,,https://www.google.com/maps/place/Carter+Auto+Collision/data=!4m7!3m6!1s0x89c2f55edc4e11e1:0x2c15372ea6983a00!8m2!3d40.843792!4d-73.9041684!16s%2Fg%2F11ry8k60qv!19sChIJ4RFO3F71wokRADqYpi43FSw?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,United Auto Body NY Corp,4.9,8,,Auto body shop,2255 Givan Ave # 4,40.8806748,-73.8272489,Open,Closes 5:30 PM,https://united-auto-body-ny-corp.business.site/,2024-03-04 14:53:19,(347) 899-8082," 
""If you do, and it needs repair, trust your car to Gavin @ United Auto.""",https://www.google.com/maps/place/United+Auto+Body+NY+Corp/data=!4m7!3m6!1s0x89c28da6b1f1cb6f:0xafaa101134da7f62!8m2!3d40.8806748!4d-73.8272489!16s%2Fg%2F11fjs473c1!19sChIJb8vxsaaNwokRYn_aNBEQqq8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,First Class Collision Specialist Inc,4.5,42,,Auto body shop,3008 Lurting Ave,40.8702198,-73.8563592,Open,Closes 6 PM,https://first-class-collision-specialist-inc.negocio.site/,2024-03-04 14:53:20,(718) 652-9219," 
""This is my main shop for body repairs.""",https://www.google.com/maps/place/First+Class+Collision+Specialist+Inc/data=!4m7!3m6!1s0x89c2f35d829470f9:0x2fb59d67494d3d12!8m2!3d40.8702198!4d-73.8563592!16s%2Fg%2F11dymg58s4!19sChIJ-XCUgl3zwokREj1NSWedtS8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Collision Kings,5.0,6,,Auto body shop,684-A E 137th St,40.8044998,-73.9146261,Open,Closes 6 PM,,2024-03-04 14:53:22,(718) 618-0909," 
""... exactly what I needed Paint matches 100% to the rest of the car.""",https://www.google.com/maps/place/Collision+Kings/data=!4m7!3m6!1s0x89c2f59ad0459bd1:0x374ddadecd11f80d!8m2!3d40.8044998!4d-73.9146261!16s%2Fg%2F11t4ghzvzy!19sChIJ0ZtF0Jr1wokRDfgRzd7aTTc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,Xcellence Body Works,4.3,22,,Auto body shop,4170 Park Ave,40.8464736,-73.8995302,Open,Closes 6 PM,https://xcellence-auto-bodyworks.business.site/,2024-03-04 14:53:23,(347) 577-6923,,https://www.google.com/maps/place/Xcellence+Body+Works/data=!4m7!3m6!1s0x89c2f4660c21ee9d:0xffc09c9143ade515!8m2!3d40.8464736!4d-73.8995302!16s%2Fg%2F11f1z8lf1z!19sChIJne4hDGb0wokRFeWtQ5GcwP8?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,"Orsap Towing , Auto Repair and body shop",4.3,57,,Auto body shop,1680 Jerome Ave,40.8460993,-73.9132812,Open 24 hours,,http://24nyctowing.com/,2024-03-04 14:53:24,(718) 731-0717,,"https://www.google.com/maps/place/Orsap+Towing+,+Auto+Repair+and+body+shop/data=!4m7!3m6!1s0x89c2f415286fb8db:0x94e77252e3facffc!8m2!3d40.8460993!4d-73.9132812!16s%2Fg%2F11g6wh2_d1!19sChIJ27hvKBX0wokR_M_641Jy55Q?authuser=0&hl=en&rclk=1"
Auto body repair shop bronx ny,EXECUTIVE EXPERT COLLISION INC,3.7,25,,Auto body shop,4213 Peters Pl,40.8960405,-73.8640972,Open,Closes 5 PM,https://executivecollision.com/,2024-03-04 14:53:25,(718) 325-8900," 
""... of the only body shops I've ever been to where the staff was polite ...""
 
BOOK ONLINE",https://www.google.com/maps/place/EXECUTIVE+EXPERT+COLLISION+INC/data=!4m7!3m6!1s0x89c2f33834dc2f7b:0x37bc82cfebbac8b1!8m2!3d40.8960405!4d-73.8640972!16s%2Fg%2F11p0y9ssz3!19sChIJey_cNDjzwokRsci668-CvDc?authuser=0&hl=en&rclk=1
Auto body repair shop bronx ny,L&J Auto Service inc,3.7,41,,Auto body shop,2180 Webster Ave,40.8544514,-73.8963454,Open,Closes 7 PM,,2024-03-04 14:53:27,(718) 294-4822," 
""I took my mdx for bumpers repair came out new ...""",https://www.google.com/maps/place/L%26J+Auto+Service+inc/data=!4m7!3m6!1s0x89c2f4685ce5fb67:0xce673a41a90d9962!8m2!3d40.8544514!4d-73.8963454!16s%2Fg%2F11gfgnqjgm!19sChIJZ_vlXGj0wokRYpkNqUE6Z84?authuser=0&hl=en&rclk=1
